fecha_extraccion,hora_extraccion,distrito,establecimiento,direccion,telefono,precio,unidad_medida,producto,fuente
2026-08-10,08:11:48,ATE,EMPRESA DE SERVICIOS Y TRANSPORTES EL NEGRO E.I.R.L.,"MZ. A LOTES 1, 2, 3, 4, 5 Y 6 DEL PROGRAMA DE VIVIENDA Y COMERCIO LAS PRADERAS DE PARIACHI",013592881/996503352,6.38,Galones,GLP - Granel,Facilito Osinergmin
2026-08-10,08:11:48,ATE,GRIFO VILLA HERMOSA S.A.C.,"AV. A SUR CALLE 1 Y CALLE 2, RESIDENCIAL VILLA HERMOSA DE HUAYCAN",955093036,6.38,Galones,GLP - Granel,Facilito Osinergmin
2026-08-10,08:11:48,ATE,PETRO EXPLORIUM,"CALLE SAN CARLOS RD, MZ. C LOTE 14",967492683,6.52,Galones,GLP - Granel,Facilito Osinergmin
2026-08-10,08:11:48,ATE,BILCON GAS SOL S.A.C.,CARRETERA CENTRAL KM 14.5,0100000000,6.55,Galones,GLP - Granel,Facilito Osinergmin
2026-08-10,08:11:48,ATE,LUISA ANGELICA TORRES VASQUEZ,"AV. NICOLAS AYLLON (CARRETERA CENTRAL) KM. 12, SUBLOTE A DEL FUNDO SAN JUAN DE PARIACHI",981098907,6.58,Galones,GLP - Granel,Facilito Osinergmin
2026-08-10,08:11:48,ATE,BELLIDO GAS S.A.C.,"AV. LA MOLINA N° 377, 379, 381, 397 PARCELA SEMIRUSTICA LA MOLINA, MZ. D PARCELA 04",974487793,6.59,Galones,GLP - Granel,Facilito Osinergmin
2026-08-10,08:11:48,ATE,INYSY SAC,AV. LOS VIRREYES MZ. B LT. 8-A EX FUNDO ZAVALETA,910875964,6.65,Galones,GLP - Granel,Facilito Osinergmin
2026-08-10,08:11:48,ATE,SERVOSA COMBUSTIBLES S.A.C.,CARRETERA CENTRAL KM. 16.50,995996221/920660239,6.7,Galones,GLP - Granel,Facilito Osinergmin
2026-08-10,08:11:48,BARRANCO,GO COMBUSTIBLES 10 SAC,AV. REPUBLICA DE PANAMA N° 402 ESQ. JR. AURELIO DE SOUZA,,7.58,Galones,GLP - Granel,Facilito Osinergmin
2026-08-10,08:11:48,BREÑA,INVERSIONES JIARA SAC,AV. ARICA NRO. 1301,941047511,6.95,Galones,GLP - Granel,Facilito Osinergmin
2026-08-10,08:11:48,BREÑA,EXPERIENCIA PERUANA S.A.C.,JR. HUARAZ N° 1484 - 1494 ESQUINA CON JR. RESTAURACION,955108634,7.75,Galones,GLP - Granel,Facilito Osinergmin
2026-08-10,08:11:48,BREÑA,DUOGAS S.A.,AV. ARICA N° 580 - 590 ESQ. CON JR. JORGE CHAVEZ,,7.79,Galones,GLP - Granel,Facilito Osinergmin
2026-08-10,08:11:48,BREÑA,COESTI SA,"AV. ARICA 481, ESQUINA CON JR. GENERAL VARELA Y JR. REBECA OQUENDO",012033100/978874540/919445666,7.89,Galones,GLP - Granel,Facilito Osinergmin
2026-08-10,08:11:48,BREÑA,GLOBAL FUEL S.A.,ESQUINA AV. ZORRITOS Y AV. TINGO MARÍA,976110149,7.99,Galones,GLP - Granel,Facilito Osinergmin
2026-08-10,08:11:48,CARABAYLLO,ADMINISTRACION DE GRIFOS L&L ONE S.A.C.,LOTE 09 MANZANA H ASOCIACION PRO VIVIENDA LOS SUYOS,,6.26,Galones,GLP - Granel,Facilito Osinergmin
2026-08-10,08:11:48,CARABAYLLO,AERO GAS DEL NORTE S.A.C.,"LOTES 7, 8, 9 Y 10, MZ. A6, URB. SAN ANTONIO DE CARABAYLLO 3",946059512,6.28,Galones,GLP - Granel,Facilito Osinergmin
2026-08-10,08:11:48,CARABAYLLO,MULTISERVICIOS & LUBRICENTRO SR DE HUAMANTANGA EIRL,"UNIDAD CATASTRAL 12114, PARCELA 22, SECTOR A, FUNDO PUENTE PIEDRA",994294411/923503696,6.29,Galones,GLP - Granel,Facilito Osinergmin
2026-08-10,08:11:48,CARABAYLLO,KALPU SAC,"URB. SANTO DOMINGO 6TA ETAPA MZ L-2 LTS 25, 26, 27, 28, 29, 30",015918292/989599589/947578366,6.29,Galones,GLP - Granel,Facilito Osinergmin
2026-08-10,08:11:48,CARABAYLLO,GO COMBUSTIBLE 4 S.A.C.,"MZ. A, LOTES 65, 66, 1, URBANIZACIÓN TUNGASUCA",934029917,6.29,Galones,GLP - Granel,Facilito Osinergmin
2026-08-10,08:11:48,CARABAYLLO,AERO GAS DEL NORTE SAC,AV.UNIVERSITARIA INTERSECCION CON AV. ISABEL CHIMPU OCLLO,946059512,6.35,Galones,GLP - Granel,Facilito Osinergmin
2026-08-10,08:11:48,CARABAYLLO,INVERSIONES VALUEMI S.A.C.,"A.H. PROYECTO INTEGRAL ALIANZA INDUSTRIAL DE LAS LOMAS MZ. C LOTE 5 - SECTOR CRUZ DEL NORTE 1, ZONA BAJA",943465770/987665153,6.35,Galones,GLP - Granel,Facilito Osinergmin
2026-08-10,08:11:48,CARABAYLLO,GASOCENTRO GAST SOCIEDAD ANONIMA CERRADA - GASOGAST S.A.C.,"URB. EL BOULEVARD DE SAN ANTONIO, MZ. D9, LOTES DEL 23 AL 30 (AV. JOSÉ SACO ROJAS S/N ESQUINA CON AV. COMERCIAL)",919484879,6.35,Galones,GLP - Granel,Facilito Osinergmin
2026-08-10,08:11:48,CARABAYLLO,KIO CAPITAL S.A.C.,AV. TUPAC AMARU 10200 – 10202 (ALT. 18.5 KM. AV. TUPAC AMARU),015742727,6.39,Galones,GLP - Granel,Facilito Osinergmin
2026-08-10,08:11:48,CARABAYLLO,COMBUSTIBLES SELECTOS S.A.C.,"MZ. 29 LTS. 11,14,15,16,17 Y 18 NUEVA URBANIZACION TORRE BLANCA 2DA ETAPA",989599589/992509216,6.39,Galones,GLP - Granel,Facilito Osinergmin
2026-08-10,08:11:48,CHACLACAYO,INVERSIONES Y SERVICIOS MULTIPLES W.R S.A.C,CARRETERA CENTRAL KM. 22.700,943619486/993978502,6.39,Galones,GLP - Granel,Facilito Osinergmin
2026-08-10,08:11:48,CHACLACAYO,GRUPO ARIAS S.A.C.,AV NICOLAS AYLLON N° 1202 Y ESQ AV LAS MAGNOLIAS (CARRETERA CENTRAL KM 25),971423969/998600351,6.79,Galones,GLP - Granel,Facilito Osinergmin
2026-08-10,08:11:48,CHACLACAYO,COESTI S.A.,AV. NICOLAS AYLLON N° 1500,012080100/954674926,6.89,Galones,GLP - Granel,Facilito Osinergmin
2026-08-10,08:11:48,CHACLACAYO,ESTACION DE SERVICIOS CHACLACAYO SAC,"CARRETERA CENTRAL N° 1670 KM. 21.75, SECTOR PAMPA DE MORON",013582170/956938632,7.33,Galones,GLP - Granel,Facilito Osinergmin
2026-08-10,08:11:48,CHORRILLOS,GASCO PERU S.A.C,AV. HUAYLAS KM. 19 URB. VILLA BAJA,012583904/987547415/996792130,6.95,Galones,GLP - Granel,Facilito Osinergmin
2026-08-10,08:11:48,CHORRILLOS,PETRO EXPLORIUM S.A.C.,"LOTE N° 08 MZ. M, URB. LA CAMPIÑA 3ERA ETAPA",989163488,6.95,Galones,GLP - Granel,Facilito Osinergmin
2026-08-10,08:11:48,CHORRILLOS,ORDULGAS S.A.C.,"ESQUINA AV. CORDILLERA NEGRA Y JR. VOLCAN COROPUNA MZ E-13, LT. 5, URB. LAS DELICIAS DE VILLA",012582641/977645992,7.09,Galones,GLP - Granel,Facilito Osinergmin
2026-08-10,08:11:48,CHORRILLOS,SERVICENTRO LA ALAMEDA,"AV. ALAMEDA SUR ESQUINA CON CALLE LOS KEROS MZ. Q LOTE 11, URB. SAN JUAN BAUTISTA DE VILLA",012548443/973914719/965770451,7.15,Galones,GLP - Granel,Facilito Osinergmin
2026-08-10,08:11:48,CHORRILLOS,GASOCENTRO EL SOL S.A.C.,AV. GUARDIA CIVIL 698 ESQ. AV. EL SOL,960178213/960419861,7.17,Galones,GLP - Granel,Facilito Osinergmin
2026-08-10,08:11:48,CHORRILLOS,TERPEL CHORRILLOS,AV. GUARDIA CIVIL Nº 203 ESQUINA AV. LOS GORRIONES,954809972,7.18,Galones,GLP - Granel,Facilito Osinergmin
2026-08-10,08:11:48,CHORRILLOS,COESTI S.A,AV. GUARDIA CIVIL N° 333,012033100/996373148/012080100,7.25,Galones,GLP - Granel,Facilito Osinergmin
2026-08-10,08:11:48,CHORRILLOS,GAS INTERNATIONAL MURILLO,"ESQUINA AV. GUARDIA CIVIL N° 702 Y AV. EL SOL, URB. LA CAMPIÑA",014671907/944988036/944988410,7.25,Galones,GLP - Granel,Facilito Osinergmin
2026-08-10,08:11:48,CHORRILLOS,GASOLINERAS SAC,"AV. HUAYLAS N° 2355, URB. SANTA LEONOR",013261238/908808279/922113668,7.29,Galones,GLP - Granel,Facilito Osinergmin
2026-08-10,08:11:48,CHORRILLOS,COESTI S.A,AV. DEFENSORES DEL MORRO (EX AV. HUAYLAS) N° 1391 H.U. EL MORRO,012033100/978833751/943885990,7.35,Galones,GLP - Granel,Facilito Osinergmin
